Fornavne til kvinder, 1. januar 2025
(kun navne med tre eller flere forekomster)

Navn	ANTAL
MENESA	6
MENIKA	6
MENUKA	6
MERCEDITA	6
MERETA	6
MERJEMA	6
MERVET	6
METTELENE	6
METTHE	6
METTY	6
MEYSA	6
MICCHELLE	6
MICHÉLLE	6
MIDHETA	6
MIEL	6
MIELLA	6
MIHAELA-ELENA	6
MIHAELA-FLORENTINA	6
MIHRIMAH	6
MILAF	6
MILJANA	6
MILLAH	6
MILLE-SOFIE	6
MILLIA	6
MILLIKA	6
MILOUDA	6
MINAKSHI	6
MINDA	6
MINTRA	6
MIRANA	6
MIRENA	6
MIRIANA	6
MIRSA	6
MIRUSE	6
MIRVA	6
MISA	6
MISAKI	6
MOMENA	6
MONSERRAT	6
MORVARID	6
MUJESIRA	6
MUNAWAR	6
MUNEERA	6
MUNIA	6
MUNISE	6
MUQADAS	6
MUSHTAAQ	6
MÜBERRA	6
MÜGE	6
MÜNIRE	6
MYRTHE	6
NAAMA	6
NABANITA	6
NADIE	6
NADIEH	6
NADIFA	6
NADIJE	6
NAFA	6
NAFISSA	6
NAFSIKA	6
NAGAT	6
NAHAL	6
NAIROUZ	6
NAJET	6
NAMIRA	6
NAM-OI	6
NAMRA	6
NANDI	6
NANNAH	6
NANNA-MARIA	6
NANSY	6
NANY	6
NAPAT	6
NAR	6
NARGAS	6
NASHAD	6
NASIBEH	6
NASIDE	6
NASKA	6
NASTASSJA	6
NATAYA	6
NATHASHA	6
NATIVIDAD	6
NATTALI	6
NAUREEN	6
NAVIDA	6
NAYFE	6
NAZLIA	6
NAZLIEH	6
NAZLIYA	6
NEAMAT	6
NEBRAS	6
NEDZMIJE	6
NEIDE	6
NELOFAR	6
NENEH	6
NENNA	6
NERGIS	6
NEYLA	6
NIAZ	6
NIBAL	6
NICHITA	6
NIHAD	6
NIHAN	6
NILAM	6
NILIMA	6
NILO	6
NIMAO	6
NIMRAH	6
NIÑA	6
NINAMARIA	6
NIPHA	6
NIRAN	6
NISAKORN	6
NITIKA	6
NIYAN	6
NIYAT	6
NO	6
NOAM	6
NOON	6
NOURIA	6
NOURJAN	6
NOVAH	6
NOZHA	6
NSRIN	6
NUDRAT	6
NULLE	6
NUNA	6
NURGUL	6
NÚRIA	6
NURO	6
NURSAH	6
NUSAYBA	6
OANA-ALEXANDRA	6
OLEA	6
OLIA	6
OLIVIIA	6
OMOLBANIN	6
OZGE	6
OZRA	6
PADMA	6
PAMELLA	6
PANINGUAQ	6
PARAMJIT	6
PARIVASH	6
PARKER	6
PARY	6
PARYA	6
PASANG	6
PASCALINE	6
PATRICIE	6
PAYAM	6
PEERNILLE	6
PELAGIA	6
PENG	6
PENINAH	6
PEYMAN	6
PHAILIN	6
PHAIWAN	6
PHENSRI	6
PHIKUL	6
PHILIPPINE	6
PHUOC	6
PIKUL	6
PORNPHAN	6
POVLA	6
PRANAVI	6
PRAPHAI	6
PRAPHATSORN	6
PUTRI	6
PYLLE	6
QAALI	6
QIRAT	6
QUE	6
RABHA	6
RABIAB	6
RACHNA	6
RACQUEL	6
RADHIA	6
RAFIYE	6
RAHMAH	6
RAJI	6
RAJINI	6
RAKHSHANDA	6
RALIA	6
RALUCA-MIHAELA	6
RAM	6
RAMLO	6
RAMONA-ELENA	6
RANGIN	6
RANJANI	6
RANNA	6
RANVEIG	6
RASAMALAR	6
RASMA	6
RASMIE	6
RATCHADA	6
RATKA	6
RATTANAWADEE	6
RAVINDER	6
RAVNEET	6
RAWAND	6
RAZ	6
RAZIJE	6
REDZIJE	6
REFIJA	6
REGITZA	6
REI	6
RENALYN	6
RENETA	6
RETA	6
RHONDA	6
RIDDHI	6
RIDHIMA	6
RIEM	6
RIGAT	6
RIJA	6
RIKKEMAIJA	6
RINI	6
RIYAAN	6
RKIA	6
ROGHAYYEH	6
ROHINA	6
ROJEN	6
ROLIAN	6
ROLIANA	6
RONALYN	6
RONNIE	6
ROODA	6
ROSA-LINA	6
ROSAMYNTHE	6
ROSANE	6
ROSELIA	6
ROSELLA	6
ROSELLE	6
ROSEMAI	6
ROSHNA	6
ROSIL	6
ROUAA	6
ROUKAN	6
ROXANA-ADRIANA	6
ROZALIJA	6
ROZANNA	6
ROZARIN	6
RUA	6
RUBELYN	6
RUCHIRA	6
RUFINA	6
RUQAYYAH	6
RUSUL	6
RUTT	6
RUXANDA	6
RUZANNA	6
SAADO	6
SABRIJA	6
SACIRA	6
SADIEH	6
SADIYO	6
SADO	6
SAENGJAN	6
SAFAE	6
SAFIEH	6
SAFIO	6
SAFIYYE	6
SAFOORA	6
SAHADETE	6
SAHAM	6
SAHDIA	6
SAHRISH	6
SAIEDEH	6
SAILA	6
SAJEDEH	6
SAJINA	6
SAKAR	6
SAKEENA	6
SALEEM	6
SALLA	6
SALLY-ANN	6
SAMANA	6
SAMIREH	6
SAMIYE	6
SAMMY	6
SAMRIDDHI	6
SAMRINA	6
SAMUELLA	6
SANCHA	6
SANGWAN	6
SANTHINI	6
SARAH-MARIE	6
SARAH-SOPHIE	6
SARASWOTI	6
SARIYE	6
SARRAH	6
SASELINA	6
SASSELINE	6
SATSUKI	6
SAUSAN	6
SAVERA	6
SAVETA	6
SAYALI	6
SCHASTINE	6
SEBAJET	6
SEBILE	6
SECIRA	6
SEEMAB	6
SEFA	6
SELAH	6
SELVAMALAR	6
SELVARANI	6
SELVETA	6
SEPHORA	6
SEREEN	6
SERVET	6
SESEN	6
SETARA	6
SETTE	6
SEVDALINA	6
SEVDIYE	6
SEVILLA	6
SEYCAN	6
SHABINA	6
SHAFAQ	6
SHAHZADI	6
SHAHZIA	6
SHAIRA	6
SHAMIRAN	6
SHAMMI	6
SHANAY	6
SHANTHINI	6
SHAO	6
SHARANYA	6
SHEIKH	6
SHEILLA	6
SHITAL	6
SHIWA	6
SHIZA	6
SHONA	6
SHRAVYA	6
SHRIYA	6
SHUBHANGI	6
SHURA	6
SHUYING	6
SIABELLA	6
SIANG	6
SIBELA	6
SIBYLLA	6
SIDELYA	6
SIDNEY	6
SIFAT	6
SIFKA	6
SIGURBJØRG	6
SIHEM	6
SÍLVIA	6
SILVIE	6
SILVINA	6
SIMON	6
SINDUJA	6
SINÉAD	6
SINIT	6
SIRIA	6
SIRINAT	6
SIRWA	6
SISELL	6
SISSELINE	6
SISSIE	6
SIYI	6
SJÖFN	6
SNIEGUOLE	6
SNÆDIS	6
SODABA	6
SOLANA	6
SÓLBJØRG	6
SOLI	6
SOLIYANA	6
SOLVEIGA	6
SOLVEIJ	6
SOMPHIT	6
SOMRUEDEE	6
SONIA-MARIA	6
SONIKA	6
SOPHI	6
SOPHIE-MARIE	6
SOPHIYA	6
SOURIA	6
SOUZANE	6
SOWJANYA	6
SPOMENKA	6
SPRESA	6
SREE	6
STAMATIA	6
STAMATINA	6
STANIMIRA	6
STAR	6
STEFFANY	6
STEPANKA	6
STEVIE	6
STUTI	6
SUADO	6
SUBAJINI	6
SUBHANA	6
SUBHIJA	6
SUHAYMA	6
SUHUR	6
SULAJMA	6
SULOCHANA	6
SUMATHI	6
SUMEYYA	6
SUNAINA	6
SUNSHINE	6
SUPHIT	6
SURIN	6
SURJIT	6
SUTHAMATHY	6
SVANDIS	6
SWARNA	6
SWITA	6
SYSSE	6
TABASOM	6
TAHLIA	6
TAHREEM	6
TAIBE	6
TAIS	6
TAJMA	6
TALLY	6
TAMARI	6
TAQWA	6
TASHI	6
TAVGA	6
TÉA	6
TERA	6
TEREZIA	6
TERHI	6
TESCHA	6
TESNIM	6
TETINA	6
TETJANA	6
TEZZA	6
THAI	6
THAMINA	6
THANUJA	6
THARANI	6
THARSINI	6
THAYA	6
THAYANITHY	6
THILLA	6
THIPPAWAN	6
THIVIYA	6
THIVYA	6
THORILD	6
TIHANA	6
TIKVA	6
TINNI	6
TINNIE	6
TITTA	6
TO	6
TODORKA	6
TONA	6
TOQA	6
TÓRUNN	6
TOUBA	6
TOULIN	6
TOURIA	6
TREASURE	6
TRIA	6
TRINE-LISE	6
TSZ	6
TUBAY	6
TULA	6
TULIKA	6
TUNA	6
TUPAARNAQ	6
ULJANA	6
UM	6
UNDINE	6
UNNIE	6
URSEL	6
UTHAI	6
VAIBHAVI	6
VALDA	6
VALGERÐUR	6
VALIANTSINA	6
VAMIKA	6
VANESSZA	6
VANSHIKA	6
VARNA	6
VASUKI	6
VASYLYSA	6
VEERLE	6
VELIKA	6
VELMA	6
VENA	6
VENDULA	6
VEZIRE	6
VIBEKKE	6
VIBHA	6
VIET	6
VIJAYALAKSHMI	6
VIKKE	6
VINDA	6
VINITA	6
VINNA	6
VINTER	6
VIRAG	6
VITORIA	6
VRINDA	6
WAFIA	6
WAFICA	6
WALLIS	6
WANTHANA	6
WANWISA	6
WEENA	6
WENJA	6
WESAL	6
WESAM	6
WICHUDA	6
WIETSKE	6
WIJITTRA	6
WILAIWAN	6
WILLEMIJN	6
WIOLA	6
WISAM	6
WU	6
XIAODAN	6
XIAOFANG	6
XIAOLU	6
XIAOQING	6
XIAOTONG	6
XIAOYUN	6
XINXIN	6
YAIZA	6
YANJUN	6
YANPING	6
YASAMEEN	6
YASHIKA	6
YASUKO	6
YEGANEH	6
YEKTA	6
YETTE	6
YICHEN	6
YIWEI	6
YIXUAN	6
YOGARANI	6
YOLA	6
YOU	6
YOZLEM	6
YUHONG	6
YUMENG	6
YURKYUSH	6
ZAARA	6
ZAHIRA	6
ZANAB	6
ZANDIE	6
ZANNATUL	6
ZARGHONA	6
ZARGHOONA	6
ZARI	6
ZAYNAH	6
ZEKIRA	6
ZELFIJE	6
ZEMKA	6
ZENDAYA	6
ZENONA	6
ZERDA	6
ZETTY	6
ZHAO	6
ZHASMIN	6
ZIF	6
ZIMONE	6
ZINITA	6
ZISAN	6
ZIWEI	6
ZIXI	6
ZIXIN	6
ZIXUAN	6
ZIYNET	6
ZIYU	6
ZIZI	6
ZOBAIDA	6
ZRINKA	6
ZUBIA	6
ZULEJHA	6
ZULEKHA	6
ZUZANNE	6
ZÜHRE	6
ZÜLBIYE	6
AASHA	5
AASHIKA	5
AASHNA	5
ABEGAIL	5
ABIGAYL	5
ABIRAMY	5
ACHARA	5
ACHWAK	5
ADALETA	5
ADARA	5
ADDISON	5
ADEEBA	5
ADELIN	5
ADITRI	5
ADVIJA	5
AE	5
AFIFE	5
AFINA	5
AFNAAN	5
AFRDITA	5
AGNÈS	5
AHDIEH	5
AIAT	5
AÏCHA	5
AÏDA	5
AIDAN	5
AIDEN	5
AIGERIM	5
AIHUA	5
AILEN	5
AILSA	5
AIMEÉ	5
AIMIE	5
AIMILIA	5
AINE	5
AISHEH	5
AISWARYA	5
AITI	5
AJISA	5
AJNET	5
AJRIJE	5
AKA	5
AKARI	5
AKASHA	5
AKSEL	5
AKSHITHA	5
ALAYAH	5
ALBERTHA	5
ALBERTINA	5
ALBINE	5
ALEEYAH	5
ALEIA	5
ALEVTINA	5
ALEXANDRA-IULIANA	5
ALFIYA	5
ALIAKSANDRA	5
ALIJE	5
ALINA-CRISTINA	5
ALINA-GABRIELA	5
ALINA-IOANA	5
ALINDA	5
ALLYSON	5
ALMUTH	5
ALYSHA	5
AMAANAH	5
AMADA	5
AMALIJA	5
AMALIYA	5
AMANEH	5
AMARJIT	5
AMBROSIA	5
AMELÍA	5
AMELINA	5
AMELIYA	5
AMPAI	5
AMPHA	5
AMSHA	5
AMUTHA	5
ANA-ELENA	5
ANAHI	5
ANALOU	5
ANANTHY	5
ANASTASSIJA	5
ANCE	5
ANDJELINA	5
ANDRADA-MARIA	5
ANDREEA-DANIELA	5
ANDREEA-SIMONA	5
ANDRESA	5
ANDZELA	5
ANÉE	5
ANEEQA	5
ANELINE	5
ANELIS	5
ANELLE	5
ANE-MARGRETHE	5
ANE-SOPHIE	5
ANETH	5
ANFISA	5
ANGELY	5
ANIITA	5
ANIL	5
ANINDITA	5
ANISEH	5
ANISSE	5
ANIZETTE	5
ANJA-MARIA	5
ANJELIKA	5
ANJI	5
ANLI	5
ANNA-FLORA	5
ANNA-LIISA	5
ANNALISSE	5
ANNALIVA	5
ANNA-MAJA	5
ANNA-MALOU	5
ANNA-MARI	5
ANNA-MARIIA	5
ANNA-MATHILDE	5
ANNA-MIA	5
ANNATHEA	5
ANN-CATRIN	5
ANNE-CAMILLA	5
ANNE-CATHERINE	5
ANNE-CATRINE	5
ANNE-DITTE	5
ANNE-ELSE	5
ANNE-KARI	5
ANNEKEN	5
ANNELIA	5
ANN-ELISABETH	5
ANNE-LISBET	5
ANNELISBETH	5
ANNELORE	5
ANNEMAJ	5
ANNE-MARGIT	5
ANNE-MARY	5
ANNEMIEKE	5
ANNEROSE	5
ANNE-SOFIA	5
ANNICHA	5
ANN-INGE	5
ANNITHA	5
ANNJEANETT	5
ANN-JULIE	5
ANN-LINE	5
ANNMARIA	5
ANN-TINA	5
ANOMA	5
ANSOFIE	5
ANTARA	5
ANTEA	5
ANULA	5
ANUSKA	5
APEKSHA	5
AQILA	5
ARACELLI	5
ARADHYA	5
ARDO	5
AREERAT	5
ARENZE	5
ARGENTINA	5
ARGHAVAN	5
ARIELE	5
ARIKA	5
ARNAMINEQ	5
ARNÓRA	5
ÁRÓRA	5
ARSHPREET	5
ARTIOLA	5
ARUN	5
ARUNTHATHY	5
ARUSA	5
ARUSHI	5
ARVIN	5
ASGERD	5
ASHTAR	5
ASHTI	5
ASHVINI	5
ASINE	5
ÁSLAUG	5
ASMARA	5
ASRAH	5
ASSIYE	5
ASU	5
ATEFE	5
AÞENA	5
ATHALIA	5
ATHAR	5
ATOUSA	5
AUSTE	5
AVALINA	5
AVELINE	5
AVIJAJA	5
AVNEET	5
AVRORA	5
AWESTA	5
AYCHE	5
AYESHEH	5
AYMIRA	5
AYSIN	5
AYZEL	5
AZADE	5
AZMERA	5
AZUSA	5
BACH	5
BADRA	5
BAHRIE	5
BAIAN	5
BALJINDER	5
BALQIS	5
BANEN	5
BANG-ORN	5
BANYEN	5
BARBETTE	5
BARIVAN	5
BARLIN	5
BASHAER	5
BASMALLA	5
BASSIMA	5
BASSMA	5
BATULO	5
BAYSE	5
BEGARD	5
BEGOÑA	5
BEHICE	5
BELISE	5
BENDI	5
BENGTHA	5
BENGÜ	5
BENIN	5
BENJAMAT	5
BENYAPA	5
BERGEN	5
BERGRÚN	5
BERGTORA	5
BERIBAN	5
BERNADETTA	5
BERWIN	5
BESAN	5
BETHEL	5
BETIJA	5
BETOL	5
BETT	5
BEULAH	5
BEYAZ	5
BHAGYASHRI	5
BHARATHI	5
BHAVANI	5
BHAVNA	5
BIANCA-GEORGIANA	5
BIBA	5
BIBI-ANN	5
BIBISHA	5
BINTU	5
BIRITH	5
BIRK	5
BJØRGIT	5
BJØRN	5
BLAKE	5
BLINERA	5
BOGNA	5
BONGKOT	5
BOSILJKA	5
BOZENNA	5
BOZHIDARA	5
BREANNA	5
BRIDDIE	5
BRIELLE	5
BRISHNA	5
BRUNELLA	5
BRYNDÍS	5
BTISSAM	5
BUDDHI	5
BUI	5
BUSABA	5
CA	5
CADY	5
CAISHA	5
CAIXIA	5
CAIYUN	5
CAN	5
CANDACE	5
CANDIDA	5
CAPUCINE	5
CARIDAD	5
CARLIE	5
CAROLIEN	5
CAROLINE-AMALIE	5
CARYS	5
CATHINKA	5
CATTHRIN	5
CAYLIE	5
CAZANDRA	5
CELEST	5
CEZARA	5
CHAHD	5
CHALIDA	5
CHAMA	5
CHAMAIPORN	5
CHAMILLE	5
CHAMSA	5
CHANAKARN	5
CHANDIMA	5
CHANIA	5
CHANTANA	5
CHARIFA	5
CHARISMA	5
CHARISSA	5
CHARITE	5
CHARLI	5
CHARLIN	5
CHARLYN	5
CHARU	5
CHASMIN	5
CHEE	5
CHENXI	5
CHESKA	5
CHHAYA	5
CHIAMAKA	5
CHIKITA	5
CHIMAMANDA	5
CHINDA	5
CHIRA	5
CHIRAZ	5
CHIRSTINE	5
CHONG	5
CHRISTIAN	5
CHUNG	5
CHUNMEI	5
CHUNYU	5
CHUTIKARN	5
CICI	5
CIHAN	5
CIKORIA	5
CILEM	5
CLARAH	5
CLARA-MARIA	5
CLARA-SOFIA	5
CLARA-SOPHIA	5
CLAUDIA-ROXANA	5
CLOÉ	5
CONCHITA	5
CONSTANCA	5
CONSTANÇA	5
CORINA-MIHAELA	5
CORINN	5
CORRINA	5
COSTINA	5
CRISTINA-GABRIELA	5
CUI	5
CVETA	5
CVETANKA	5
CYRIELLE	5
DAFNA	5
DAGBJØRT	5
DAGGI	5
DALIAH	5
DALINDA	5
DALVA	5
DANGUOLÉ	5
DANIELA-MIHAELA	5
DANIYA	5
DANJA	5
DANY	5
DAR	5
DARANEE	5
DARARAT	5
DAVORKA	5
DEANNE	5
DEISE	5
DELIA-ELENA	5
DELNAZ	5
DELSHAN	5
DENIS	5
DENISA-FLORENTINA	5
DENISA-NICOLETA	5
DENITA	5
DHANALAKSHMI	5
DHANVI	5
DHRITI	5
DIANA-ALINA	5
DIANA-IOANA	5
DIANN	5
DICTTE	5
DIEN	5
DIKA	5
DIKRA	5
DILMA	5
DILSAH	5
DINKA	5
DJENNI	5
DJEVRIJE	5
DLVIN	5
DOJNA	5
DOLMA	5
DOMITILLA	5
DONITA	5
DONJA	5
DORETTE	5
DOUA	5
DRAGINA	5
DRILONA	5
DRISSIA	5
DRÓS	5
DUANGRAT	5
DUANGRUDEE	5
DULA	5
DYLAN	5
DZARIJE	5
EDDIE	5
EDEA	5
EDI	5
EDIBE	5
EDITH-MARIE	5
EDLIRA	5
EDWINA	5
EFFROSYNI	5
EFSUN	5
EFTHYMIA	5
EGIDIJA	5
EIDER	5
EIKA	5
EILIYAH	5
EKATARINA	5
EKATERINI	5
EKKO	5
ELAIA	5
ELAIZA	5
ELCHIN	5
ELEANORE	5
ELENA-CATALINA	5
ELENA-CORINA	5
ELENA-LAURA	5
ELENA-ROXANA	5
ELETTRA	5
ELFETE	5
ELHAME	5
ELHEME	5
ELISA-MARIA	5
ELISSABETH	5
ELLAMARIE	5
ELLA-SOFIE	5
ELLEN-MERETE	5
ELLIANA	5
ELLISIF	5
ELMIE	5
ELNY	5
ELONE	5
ELSBA	5
ELSE-MARI	5
ELSINE	5
ELSPETH	5
ELUNA	5
ELVAH	5
ELVY	5
ELYN	5
ELYSIA	5
EMANUELLE	5
EMELITA	5
EMELYN	5
EMERALD	5
EMIL	5
EMILEY	5
EMILIE-MY	5
EMLY	5
EMMA-AMALIE	5
EMMA-CECILIE	5
EMMAH	5
EMMA-KATHRINE	5
EMMA-KATRINE	5
EMMALIN	5
EMMA-LUNA	5
EMMA-ROSA	5
EMMA-VICTORIA	5
EMMELIN	5
EMNA	5
EMNE	5
EMSAL	5
ENGELINA	5
ENGELKE	5
ENGLA	5
ENITA	5
ENSAF	5
ERIKA-MARIA	5
ERIKKE	5
ERIONA	5
ERMELINDA	5
ERNADA	5
ESILYA	5
ESLINA	5
ESTER-MARIE	5
ETLA	5
ETTE	5
EVA-LENA	5
EVALIN	5
EVALYN	5
EVAMARIA	5
EVERDEEN	5
EVERLYN	5
EVICA	5
EVINA	5
EVRA	5
EYDVØR	5
EYMAN	5
EYSAN	5
EZANA	5
EZAT	5
EZEL	5
EZZAH	5
FABRINA	5
FADIMO	5
FAHRA	5
FAHRIYE	5
FAIKA	5
FAKETA	5
FAKHRI	5
FAKHRIA	5
FARDAWSA	5
FARIJE	5
FARIZA	5
FARXIYO	5
FATAT	5
FATMAGÜL	5
FATMÉ	5
FAWSIA	5
FAWZIE	5
FAZAL	5
FEDAA	5
FEIME	5
FENGHUA	5
FERDOUS	5
FERN	5
FEYME	5
FFION	5
FIORA	5
FOROOGH	5
FRANCHESKA	5
FRANCINA	5
FRANCY	5
FRANSINE	5
FREDERICA	5
FREHIWET	5
FRIDAMARIE	5
FRITZIE	5
FØBE	5
GABRIELA-ALEXANDRA	5
GAMILA	5
GANJA	5
GASHBIN	5
GEETHANJALI	5
GENTA	5
GENTILLE	5
GEORGIANA-ANDREEA	5
GERDI	5
GESINE	5
GETE	5
GHAIDAA	5
GHANIA	5
GIANNINA	5
GIAO	5
GIAU	5
GICA	5
GILLA	5
GINGER	5
GIRLY	5
GISLEYG	5
GITTEL	5
GITTEN	5
GIUDITTA	5
GIULIA-MARIA	5
GIZELLE	5
GNANAMALAR	5
GOLIZAR	5
GONCAGÜL	5
GRACIE	5
GRACIETE	5
GRACY	5
GRAINNE	5
GRIETJE	5
GRISELDA	5
GROZDANA	5
GUDRIDUR	5
GUI	5
GUIYING	5
GULAN	5
GULJAN	5
GULNAR	5
GUNDEGA	5
GUNDI	5
GUNNLAUG	5
GWLADYS	5
GÜLBEN	5
GÜLESER	5
GÜLKIZ	5
GÜLSEM	5
GÜLSU	5
GÖKNUR	5
GØNÜL	5
GØRRILD	5
HABOON	5
HADIR	5
HAFSO	5
HAIDY	5
HAIMANOT	5
HAIZEA	5
HAJARA	5
HAJRAH	5
HALALA	5
HALAZ	5
HALIN	5
HAMIDAH	5
HAMREEN	5
HAMTA	5
HANASA	5
HANGA	5
HANGAMA	5
HANNA-MARIA	5
HANNEBETH	5
HANNE-DORTE	5
HANNEGRETHE	5
HANNE-LISBETH	5
HAREGU	5
HARMONY	5
HARSHA	5
HASANAT	5
HASENAT	5
HASIME	5
HASNIA	5
HATKA	5
HAWAR	5
HAXHERE	5
HAYET	5
HAZHA	5
HEAVENLY	5
HEDIE	5
HEDIYEH	5
HEIDDI	5
HEIDI-MARIE	5
HELAN	5
HELDA	5
HELIYA	5
HELLE-MARIE	5
HELLI	5
HENDRIKJE	5
HENDRINE	5
HENJA	5
HERMINIA	5
HETTY	5
HIBATULLAH	5
HIDAJETE	5
HIFA	5
HILD	5
HILKKA	5
HILLEBORG	5
HIMANI	5
HINANO	5
HISAKO	5
HLA	5
HLIN	5
HODMAN	5
HODON	5
HOLY	5
HONGYU	5
HOWAIDA	5
HRUND	5
HUIZHEN	5
HUMEYRA	5
HURIJE	5
HURIYA	5
HWA	5
HWEE	5
HYAB	5
HYRIJE	5
HØRDIS	5
IBTIHAJ	5
IDA-ELISABETH	5
IDA-KRISTINE	5
IDA-MAJ	5
IDAMARIA	5
ÍÐUNN	5
IFRAAH	5
IFTIKHAR	5
IFTIN	5
IGBALLE	5
IHSSAN	5
IINA	5
ILHANA	5
ILIRIDA	5
ILSE-MARIE	5
ILYAYDA	5
IMEN	5
IMMAN	5
IMRANE	5
INAJA	5
INARI	5
INDRANI	5
INELA	5
INGE-BIRTE	5
INGEBRIT	5
INGE-GERD	5
INGE-JETTE	5
INGELENE	5
INGE-LINE	5
INGELISA	5
INGE-LISBETH	5
INGELISSE	5
INGE-MAJ	5
INGER-LISBETH	5
INGFRED	5
INGIBJORG	5
INI	5
IOANA-ALINA	5
IOANA-MADALINA	5
IONELA-DANIELA	5
IQRAH	5
IRATXE	5
IRÈNE	5
IRFET	5
IRHAA	5
IRIT	5
IRITA	5
IRMTRAUT	5
IRO	5
ISHAL	5
ISHARA	5
ISHTAR	5
ISI	5
ISRAH	5
ITZIAR	5
IULIANA-ELENA	5
IVET	5
IWY	5
IZADORA	5
IZOLDA	5
JACKLIN	5
JADVYGA	5
JAE	5
JAILAN	5
JAINE	5
JALINA	5
JAMILLAH	5
JANDA	5
JANEY	5
JANICKE	5
JANIN	5
JANNICHE	5
JAQUELINA	5
JASAMIN	5
JASDEEP	5
JASEMIN	5
JASMÍN	5
JATINDER	5
JAYASHREE	5
JAZMINE	5
JAZZLYN	5
JAZZMIN	5
JEANEL	5
JEANICA	5
JEE	5
JEERANAN	5
JEEVA	5
JELLY	5
JELYN	5
JENALYN	5
JENDA	5
JENI	5
JESCA	5
JESIKA	5
JET	5
JETTE-MARIE	5
JETTHE	5
JETTY	5
JEVGENIA	5
JEYARANI	5
JHARANA	5
JIAHUI	5
JIAWEN	5
JIAXIN	5
JININ	5
JINLING	5
JINYU	5
JIYOUNG	5
JO-ANNE	5
JOELMA	5
JOHANNE-LOUISE	5
JOLANDE	5
JOLIEN	5
JOLIN	5
JOMANNA	5
JONE	5
JORI	5
JORIE	5
JORY	5
JOSEFIE	5
JOULI	5
JOULIANA	5
JOVY	5
JOWAN	5
JOWANA	5
JOYA	5
JOZEPHINE	5
JUA	5
JUANJUAN	5
JUDDIE	5
JUDE	5
JUDITE	5
JÚLÍANA	5
JULLIANE	5
JULY	5
JUMANAH	5
JUNU	5
JUREEPORN	5
JUSRA	5
JUWERIA	5
KAAVYA	5
KADEK	5
KADIATU	5
KADIFE	5
KADIME	5
KADJA	5
KAHINA	5
KAILA	5
KALEA	5
KALIN	5
KALTUMA	5
KAMALI	5
KAMANA	5
KAMLE	5
KANAKO	5
KANITTA	5
KANITTHA	5
KANTA	5
KANYANAT	5
KAOUSSAR	5
KARAMJIT	5
KAREN-BODIL	5
KAREN-KATHRINE	5
KAREN-MERETE	5
KARI-ANNE	5
KARINA-MARIA	5
KARIN-MARGRETHE	5
KARLY	5
KAROL	5
KASHAF	5
KASHMALA	5
KATERINE	5
KATHIE	5
KATRIEN	5
KATTIE	5
KAUSER	5
KAUTHAR	5
KAWSER	5
KAYLIN	5
KAYOKO	5
KEDAWIT	5
KEFSERE	5
KEIKE	5
KELTOUM	5
KERIJA	5
KESANET	5
KESARA	5
KETHY	5
KETIJA	5
KHABAT	5
KHADIDJA	5
KHADIGE	5
KHALAT	5
KHALDA	5
KHALDIE	5
KHALDIEH	5
KHALILA	5
KHAYA	5
KHEIRA	5
KHEIRIE	5
KHETAM	5
KHOLOD	5
KHUDIJA	5
KHULOOD	5
KI	5
KIERSTEN	5
KIFAYA	5
KIJA	5
KINCSO	5
KINNE	5
KIREN	5
KIRTA	5
KIRTHA	5
KIRTHANA	5
KITURA	5
KIVIE	5
KIYAFET	5
KIZHAN	5
KJERSTEN	5
KOHINOOR	5
KONSTANCE	5
KONSTANCJA	5
KOVILJKA	5
KRIPA	5
KRISTBJØRG	5
KRISTIE	5
KRYSTAL	5
KUNA	5
KÄTH	5
KÆTTY	5
LADAWAN	5
LAIAN	5
LAICA	5
LAILUMA	5
LAINE	5
LAKKANA	5
LALIN	5
LAMAA	5
LAMAN	5
LANG	5
LANJA	5
LARISA-MARIA	5
LAURA-ELENA	5
LAURA-MIHAELA	5
LAUREEN	5
LAURIANE	5
LAURYNA	5
LAVRA	5
LAYBA	5
LEANN	5
LEHNE	5
LEIDY	5
LEÏLA	5
LEK	5
LEMONI	5
LENINA	5
LENNY	5
LEONIA	5
LEONORAH	5
LEONTINE	5
LEORA	5
LETECIA	5
LEVA	5
LEWAM	5
LEWAN	5
LEYLI	5
LEZANNE	5
LICAN	5
LIDDEN	5
LÍDIA	5
LIJUN	5
LILLI-MARIE	5
LILLITH	5
LILLY-MARIE	5
LIMING	5
LINEMAI	5
LINEMARIA	5
LIPI	5
LIRONG	5
LISEMARIE	5
LISEN	5
LISKA	5
LISSBET	5
LITZA	5
LIVANA	5
LIVA-SOFIA	5
LOHNE	5
LOLLI	5
LONGINA	5
LONNA	5
LONNEKE	5
LOREA	5
LORINE	5
LOTTY	5
LOTUZ	5
LOUELLA	5
LOUIE	5
LOUISE-AMALIE	5
LOUIZE	5
LUCERO	5
LUCETTE	5
LUCIANNA	5
LUDMYLA	5
LUÍSA	5
LUISANA	5
LUKAS	5
LUKNE	5
LUNA-MARIE	5
LUTH	5
LÝ	5
LYAN	5
LYDIAH	5
LYKKA	5
MAALI	5
MAANNGUAQ	5
MABELLE	5
MADALINA-GEORGIANA	5
MADALINA-MARIA	5
MADDISON	5
MADE	5
MADELEN	5
MADI	5
MADIE	5
MAEVA	5
MAËVA	5
MAGALY	5
MAHDIYEH	5
MAHIJE	5
MAHINUR	5
MAHMONIR	5
MAIADA	5
MAIDER	5
MAIICA	5
