Efternavne, 1. januar 2025
(kun navne med tre eller flere forekomster)

Navn	ANTAL
BYTH	5
BYTOV	5
BYVALD	5
BYWATER	5
BÜYÜKSARI	5
BÄCK-MEJLSTRUP	5
BÆHR-MADSEN	5
BÆKKE-OLESEN	5
BÆKSKOV-JENSEN	5
BÆRBAK	5
BÆRILD	5
BÄRTSCHI	5
BÄUERLEIN	5
BØBEL	5
BØCHMAN	5
BÖCKMANN	5
BØEGH-BEUCHERT	5
BÖGE	5
BØGEBJERG-SCHØNWALD	5
BØGEDAHL	5
BØGEKÆR	5
BØGENSKJOLD	5
BØGE-RASMUSSEN	5
BØGESTAD	5
BØGE-STRØMME	5
BØGGILD-DAMKVIST	5
BØG-SKOV	5
BØGSKOV	5
BØHM-PETERSEN	5
BØISEN	5
BØJE-LARSEN	5
BØJET	5
BØJVAD	5
BÖKSTEDT	5
BØNNELYKKE-BEHRNDTZ	5
BØNNELYKKE-KANDZETOVIC	5
BØNSVIG	5
BÖRGER	5
BÖRGESEN	5
BØRJESON	5
BØRTHY	5
BØSEWETTER	5
BØSSELYKKE	5
BØTKER-PEDERSEN	5
BØTKOW	5
BÖTTCHER-BÆK	5
BØVADT	5
BÖWES	5
BØYEN	5
BÅDSGÅRD	5
BÅDSTORP	5
BÅLTÅGARU	5
BÅTH	5
BÅÅTH	5
CADEZ	5
CAETANO	5
CAFT	5
CAGLAN	5
CAIAFA	5
CAILHO	5
CAJUS	5
CAKANOVIC	5
CAKILDAS	5
CALABRESE	5
CALCIU	5
CALEB	5
CALINESCU	5
CALINIUC	5
CALKA	5
CALLARD	5
CALLEJA	5
CALMUS	5
CALO	5
CALUIAN	5
CAMBON	5
CAMBRIDGE	5
CAMCIOGLU	5
CAMILLE	5
CAMILLUS	5
CAMMUCH	5
CAMPAGNER	5
CAMPAGNOLO	5
CAMSTEN	5
CANAK	5
CANALES IGLESIAS	5
CANARIOVA	5
CANDALEA	5
CANDE	5
CANDON	5
CANELL	5
CANER	5
CANGUILHEM	5
CANKUSIC	5
CANREEN	5
CANTIR	5
CANZELLA	5
CAPAR	5
CAPELO	5
CAPITANI	5
CAPOBIANCO	5
CAPONES	5
CAPONETTI	5
CAPPELLETTI	5
CAPPELN	5
CAPPELØRN	5
CAPPIELLO	5
CAPUANO	5
CARAB	5
CARACUDA	5
CARALT	5
CARAMAN	5
CARAMAZZA	5
CARAMELO	5
CARAMET	5
CARAMIDARIU	5
CARBONELLI DI LETINO	5
CARGAN	5
CARK	5
CARLAPOI	5
CARLÉN	5
CARLOMAGNO	5
CARLSVIG	5
CARMELO	5
CARNEVALI	5
CAROLAN	5
CAROLUS	5
CARRÉ	5
CARRETERO	5
CARRUTHERS	5
CARSTAD	5
CARSTED	5
CARSTENS-HAWALESCHKA	5
CARSTESEN	5
CARTA	5
CARTER-STORCH	5
CARTLI	5
CARUANA	5
CARVAJAL	5
CASADEPAX	5
CASAP	5
CASARINI	5
CASIER	5
CASSIM	5
CASSØ	5
CASTAGNELLA	5
CASTENS	5
CASTI	5
CASTORINA	5
CASU	5
CASWELL	5
CATALANO	5
CATALINI	5
CATER	5
CATO-HANSEN	5
CATRE	5
CATRUC	5
CAUNI	5
CAUS	5
CAUTIN	5
CAVALLI	5
CAVIC	5
CAVKIC	5
CAVLING-MONBERG	5
ÇAVUS	5
CAYETANO	5
CAZAC	5
CAZAN	5
CEAPA	5
CEAURANU	5
CEAVDAR	5
CEBALLOS	5
CEBIC	5
CECCATO	5
CEDERMANN	5
CEDERSTED	5
CEDRENIUS	5
CEEHOLM	5
CEESAY-ANDREASEN	5
CEKALA	5
CEKOVSKI	5
CEKRO	5
CEKU	5
CELAL	5
CELENTANO	5
CELEPLI	5
CELESTIN	5
CELHASIC	5
CELICANIN	5
CELIK-SKORÁ	5
CELIS	5
CELLA	5
CELLINI	5
CENESIZ	5
CENGIZAY	5
CENTAURI	5
CERCACI	5
CERDA	5
CERVERA	5
CESIC	5
CESTOR	5
CEU OR	5
CEVIZLI	5
CEYLANBAS	5
CEYLONS	5
CHAAIERI OUDOU	5
CHAANHING	5
CHABAANI	5
CHABERT-HANSEN	5
CHABIAH	5
CHACKO	5
CHAE PAKAO	5
CHAHAL	5
CHAICHUK	5
CHAITHIP	5
CHAKAROV	5
CHAKKOR	5
CHALASHKAN	5
CHALCRAFT	5
CHALKA	5
CHAMPION	5
CHAMPNEY	5
CHANDHOK	5
CHANDRASEKARA	5
CHANDRASEKARAM	5
CHANDURI	5
CHANGTRAKUL	5
CHANTHAKHAT	5
CHAOUICHE	5
CHAPA	5
CHAPAIN	5
CHAPMAN-LUND	5
CHARABI	5
CHARALAMPOUS	5
CHARAT	5
CHARBAJI	5
CHARDONNAY	5
CHARI	5
CHARKIEH	5
CHARNY-BRUNET	5
CHARRADI	5
CHARRIK	5
CHAT	5
CHATYOT	5
CHAVARRIA	5
CHAVIV	5
CHEA	5
CHEBANENKO	5
CHEBIB	5
CHECHET	5
CHECINSKA	5
CHEGARAY	5
CHEHRI	5
CHEKERDEMIAN	5
CHELLADURAI	5
CHEMAOU EL FIHRI	5
CHEMMAOUI	5
CHENZAIE	5
CHERCHUK	5
CHERENCQ	5
CHEREP	5
CHERINKO	5
CHERNETSKA	5
CHERNI	5
CHERNOMORCHENKO	5
CHERNOSHTAN	5
CHERNOV	5
CHERVINSKYI	5
CHESHENKO	5
CHESSA	5
CHETA	5
CHETAUMUNNA	5
CHETTRI	5
CHETTY	5
CHEVILLY	5
CHI CHO	5
CHIAD	5
CHIARIZIA	5
CHICHKAN	5
CHIHA	5
CHIHI	5
CHIKH FARIS	5
CHIMA	5
CHIMENTO	5
CHINDINOV	5
CHINETTI	5
CHIODINI	5
CHIOREAN	5
CHIPETA	5
CHIRAZI	5
CHIRITOI	5
CHIRKOVA	5
CHISLETT	5
CHISU	5
CHITU	5
CHIZUBE	5
CHLALA	5
CHLUBA	5
CHMIL	5
CHODKLAY	5
CHOGLAY	5
CHOINSKI	5
CHOLAKOVA	5
CHOLEWA-MADSEN	5
CHOLVAT	5
CHOMICZ	5
CHOMIK	5
CHOPADE	5
CHORFIXSEN	5
CHOUHAIBER	5
CHOUINARD	5
CHRAUDIN	5
CHREN	5
CHRESKJÆR	5
CHRESTESEN	5
CHRISTAU	5
CHRISTENSEN-HAG	5
CHRISTHOLT	5
CHRISTIANSDÓTTIR	5
CHRISTIANSEN-STEFONI	5
CHRISTLIEB	5
CHRISTOFFERSEN-BJERRE	5
CHROM	5
CHRONOF	5
CHRZANOWSKI	5
CHRÖIS	5
CHUDAK	5
CHUI	5
CHUN TEI	5
CHUOT	5
CHUVASHOVA	5
CIA KHAR	5
CIANG	5
CIBA	5
CIBI	5
CICU	5
CIEMNIEJEWSKI	5
CIEPLAK	5
CIESIOLKA	5
CIESZYNSKA	5
CILIBIU	5
CILJESØ	5
CILLI	5
CILOVIC	5
CILUSANI	5
CIMIC	5
CIMPEAN	5
CINAROGLU	5
CINCO	5
CINGITAS	5
CINIER	5
CIOARA	5
CIOBANESCU	5
CIOCEA	5
CIOCLU	5
CIOLAC	5
CIOLEA	5
CIORCE	5
CIORNII	5
CIOROIANU	5
CIORTAN	5
CIOTEA	5
CIPCEA	5
CIRKOLA	5
CIRULLI	5
CISKO	5
CISLARIU	5
CISMAAN	5
CITAK	5
CIUBEICA	5
CIUMAC	5
CIUMASU	5
CIVIC	5
CLAESSENS	5
CLAIR	5
CLAPP	5
CLARY	5
CLAUDEWITZ	5
CLAUDI-HANSEN	5
CLAUSEN-KRISTENSEN	5
CLAUSEN-RASMUSSEN	5
CLEMANS	5
CLEWLEY	5
CLUDTS	5
CLUTTON-DIESEN	5
CLYENS	5
CLÆSØE	5
COADY	5
COAKLEY	5
COANDA	5
COBANOGLU	5
COBBINA	5
COBLEY	5
COCA	5
COCIORVA	5
COCOI	5
CODDINGTON	5
CODELLA	5
COERMANN	5
COETZEE	5
COFRANCESCO	5
COHAL	5
COHAN	5
COJOC	5
COKANOVIC	5
ÇOLAK	5
COLBÆK	5
COLDING-MEYER	5
COLEY	5
COLKÆR	5
COLLEMORTEN	5
COLLINGS	5
COLLU	5
COLNADAR	5
COLOCCI	5
COLON	5
COLWELL	5
COMERZAN	5
COMLOSSY	5
COMMEROU-KJÆRGAARD	5
COMPTON	5
CONAN	5
CONCEPCION	5
CONCHAS	5
CONDEMI	5
CONDRATIUC	5
CONDREA	5
CONN	5
CONNORS	5
CONTINI	5
COOMBE	5
COOPERSEN	5
COOPS-PEDERSEN	5
COOREMAN	5
COOTE	5
COQUELLE	5
COQUET	5
CORAC	5
CORAZZA	5
CORDES-HANSEN	5
CORDIC	5
CORDOBA	5
CORDOS	5
COREY	5
CORFITS	5
CORINTH-HANSEN	5
CORLEIS	5
ÇORLU	5
CORNALI	5
CORNELINS	5
CORNER-WALKER	5
CORNS	5
CORPODEAN	5
CORTÉZA	5
CORVIL	5
COSA	5
COSEDIS	5
COSSARD	5
COSSU	5
COSTACHESCU	5
COSTANZA	5
COSTIUG	5
COTTON	5
COTWAL	5
COTZAND	5
COUCHERON	5
COUDERC	5
COULTOUS	5
COURTNADGE	5
COUTINHO	5
COVARRUBIAS	5
COWARD	5
COZMEI	5
CRACIUNOIU	5
CRAINIC	5
CRAMER-PALMQUIST	5
CREOSTEANU	5
CREWILL	5
CRISCIONE	5
CRISTINA	5
CRIVAT	5
CRIVELLARO	5
CRIZBASAN	5
CROMER	5
CROOK	5
CROOKES	5
CROSSMANN	5
CRUIJSEN	5
CU	5
CUANG	5
CUCCHI	5
CUELLAR	5
CUENCO	5
CUHNOVA	5
CUK	5
CULAFIC	5
CULIC	5
CUPEK	5
CUPIDO	5
CUPPERS	5
CURDT-CHRISTIANSEN	5
CURELARU	5
CURROJA	5
CUSMAAN	5
CUSMAN	5
CUTITARU	5
CVEJIC	5
CYANO	5
CZAPKOWSKI	5
CZAPLA	5
CZAPLICKI	5
CZAPP	5
CZAPSKI	5
CZARTORYSKI	5
CZECHOWICZ	5
CZUBAK	5
CZUBANEK	5
CÆTIUS	5
DA CAMPO	5
DA ROCHA	5
DA ROZA	5
DA SILVA CARVALHO	5
DA SILVA OLIVEIRA	5
DA SILVA RODRIGUES	5
DAABESS	5
DAADO	5
DABIAN	5
DABIRI	5
DABKOWSKI	5
DABLEH	5
DABOUS	5
DACAR	5
DACHAUER	5
DACHET	5
DACOOPER	5
DADAEV	5
DAÐASON	5
DADISHO	5
DAEGLING	5
DAEHNEL	5
DAGA	5
DAGANI	5
DAGEN	5
DAGERI	5
DAGILAN	5
DAGNEW	5
DAGNØ	5
DAGSDÓTTIR	5
DAGSSON	5
DAHHAM	5
DAHIR HASSAN	5
DAHLBERG-GARDE	5
DAHLBOM-LAISING	5
DAHLER	5
DAHLER-ERIKSEN	5
DAHLER-LARSEN	5
DAHLGAARD-MORTENSEN	5
DAHL-JACOBSEN	5
DAHL-RASMUSSEN	5
DAHL-STØCHKEL	5
DAHM-MALLING	5
DAHNKE-OLSEN	5
DAIMO	5
DAJANI	5
DAJM	5
DAKAM	5
DALAGER-PEDERSEN	5
DALBY-ANDERSEN	5
DALDOF	5
DALENG	5
DALGAARD-JUUL	5
DALKOFF	5
DALLASRANJITHAN	5
DALL-IVERSEN	5
DALL-JEPSEN	5
DALOU	5
DALOUH	5
DALQVIST	5
DALSFORT	5
DALSGAARD-NØRREGAARD	5
DALSHØJ	5
DALUISO	5
DAMACENA	5
DAMAGER	5
DAMBEK	5
DAMGAARD-BOCHLAS	5
DAMGAARD-MØRCH	5
DAMGAARD-OLESEN	5
DAMGAARDS	5
DAMINOVSKA	5
DAMJANOV	5
DAMKJÆR-BRUUN	5
DAM-LIBACH	5
DAMLØV-SØRENSEN	5
DAM-MIKKELSEN	5
DAMM-SVENDSEN	5
DAMON	5
DAM-RASMUSSEN	5
DAMSGÅRD-HANSEN	5
DAMSLEV	5
DANBORG-FREDERIKSEN	5
DANCI	5
DANCKER-JENSEN	5
DANCKWARDT	5
DANDASH	5
DANDERNELL	5
DANEK	5
DANEKOV	5
DANESKOV	5
DANIA	5
DANIELSDÓTTIR	5
DANIELSEN-BOE	5
DANILOVA	5
DANILYUK	5
DÁNJALSDÓTTIR	5
DANKAU	5
DANKER-JØRGENSEN	5
DAN-KRAGH	5
DANLEV	5
DANLOW	5
DANNEBROG	5
DANNEF	5
DANNENBAUM	5
DANNIK	5
DANNISBOE	5
DANSER	5
DANSKOV	5
DANVING	5
DANZI	5
DANØ-SKJØDT	5
DAPKUTE	5
DARAHAN	5
DARAZ	5
DARDA	5
DARDY	5
DAREL	5
DARGEVICIUS	5
DARIESCU	5
DARKALT	5
DARKHUAH	5
DARKNER	5
DARRÈ	5
DARRET	5
DARRE-ØSTERGAARD	5
DARVIG	5
DARVISH SALEH	5
DARVISHI	5
DARZINS	5
DASHO	5
DAUCEANU	5
DAUGAARD-ERIKSEN	5
DAUKANTAS	5
DAUM	5
DAUSEN	5
DAVALI	5
DAVARPANAH	5
DAVEL	5
DAVIDSDOTTIR	5
DAVIDSDÓTTIR	5
DAVIÐSSON	5
DAVITOV	5
DAWADI	5
DAWARI	5
DAWARTZ-KELBÆK	5
DAYE	5
DAYEH	5
DAYIB	5
DBOUK	5
DE ABREW	5
DE ARAÚJO	5
DE BOISSEZON	5
DE BOURBON DE PARMA	5
DE BOYETT	5
DE CIGNA	5
DE DIOS	5
DE FONTENAY	5
DE FOREST	5
DE GIGLIO	5
DE HERDER	5
DE IONGH	5
DE LEO	5
DE LÓPEZ	5
DE LOS SANTOS	5
DE MATTEO	5
DE MEL	5
DE MORAES	5
DE MURO	5
DE NATRIS	5
DE OLIVEIRA PINTO NOVO	5
DE OSA AZNAR	5
DE PAULA	5
DE QUATREBARBES	5
DE RAEYMAEKERS	5
DE REGT	5
DE SUMMER-BRASON	5
DE VECCHI	5
DE VITT	5
DE VOSS-HEINESEN	5
DE ZOETE	5
DEAB	5
DÉANGELINI	5
DEBAB	5
DEBESSAI	5
DEBICKA	5
DEBIÉ	5
DEBRUCHE	5
DECKART	5
DECKO	5
DECONINCK	5
DECOSTER	5
DEEBMANN	5
DEG DAHIR DIREYE	5
DEGENHARDT	5
DEGENKOLB	5
DEHLING	5
DEHN-CHRISTOFFERSEN	5
DEHN-FELDTHUSEN	5
DEHS	5
DEHTIAROVA	5
DEIFUSS	5
DEIS-BACH	5
DEIS-CHRISTENSEN	5
DEJAK	5
DEJÁN	5
DEKEMPE	5
DEKKOU	5
DEKOV	5
DEL CORRAL BELISARIO	5
DEL PINO ORTIHUELA	5
DEL VECCHIO	5
DELAFROUZ	5
DELAMARE	5
DELCHEVA	5
DELDUM	5
DELÈGUE	5
DELENDORF	5
DELETIC	5
DELEU	5
DELFS-JENSEN	5
DELGADO ORTIZ	5
DELLWIK	5
DELOBELLE	5
DELOIU	5
DELOS REYES	5
DELOVANI	5
DELOYA	5
DELROY	5
DELUCA	5
DEMANT-LADEFOGED	5
DEMBO	5
DEMCHYNA	5
DEMERJE	5
DEMIAN	5
DEMIDOV	5
DEMIDOVA	5
DEMIRAY	5
DEMIRKAYA	5
DEMIRKOPARAN	5
DEMIRÖRS	5
DEMSA	5
DEN BREEJEN	5
DENBAK	5
DENECKE	5
DÉNES	5
DENEVA	5
DENISON	5
DENKIEWICZ	5
DENNINGER	5
DENTY	5
DENWERS	5
DERAMAT	5
DERAWI	5
DERBALI	5
DERBEDROSSIAN	5
DER-MELKONIAN	5
DERNEKE	5
DERONIC	5
DERRAS	5
DERSCHEWI	5
DERWISH	5
DERYAWESH	5
DESALE	5
DESBERG	5
DESFOR	5
DESHASTA	5
DESLANDES	5
DESLAURIERS	5
DESORT	5
DESPA	5
D'ESPOSITO	5
DESSANI	5
DESTAN	5
DETTMER	5
DEUZEMAN	5
DEVACH	5
DEVELI	5
DEVENNY	5
DEVLIC	5
DEWAR	5
DEWAR-HANSEN	5
DEWHURST	5
DEWITZ	5
DEXTER	5
DEXTERS	5
DHAHIR	5
DHAILEH	5
DHIA-ALDIN	5
DHIFLI	5
DHINGRA	5
DHIRJ	5
DHONDE	5
DI GIOVANNI	5
DI GIUSEPPE	5
DI LIBERTO	5
DI MAURO	5
DI NUNZIO	5
DI PILLA	5
DIABANG	5
DIADYK	5
DIAKONOVA	5
DIAKOVA	5
DIANATI	5
DIAOUNE	5
DICH-JOHANSEN	5
DICKERS-EISNER	5
DIDEHVAR	5
DIDIUKH	5
DIDUK	5
DIEDISKIS	5
DIEFENBACH-VORK	5
DIEMER-HARILD	5
DIERKES	5
DIETZEL	5
DIETZ-LARSEN	5
DIGEBJERG	5
DIGGINS	5
DIKBAS	5
DIKHTIAR	5
DIKLAND	5
DILEK	5
DIMAJO	5
DIMOFTE	5
DINANT	5
DINAS	5
DINCÃ	5
DINCDOGAN	5
DINCSAHIN	5
DINESSEN	5
DINICA	5
DINLER	5
DIRAND	5
DIREKTOR	5
DIRICAN	5
DISHA	5
DISIMO	5
DISPINAR	5
DISSON	5
DITA	5
DITMAR	5
DITMER	5
DIVAD	5
DIVKOVIC	5
DIXØ	5
DIYANAY	5
DIYANI-GAJEK	5
DIZELL	5
DIZMAN	5
DJAFER-BEY	5
DJALÓ	5
DJARN	5
DJEDOVIC	5
DJEKOVIC	5
DJELLAOUDJI	5
DJENAJEV	5
DJERNÆS-ANDERSEN	5
DJONDOVIC	5
DJULOVIC	5
DJUPNES	5
DJURSLAND	5
DJUZIC	5
DJØRUP-DAHL	5
DLAKIC	5
DLUZEN	5
DMITRIEVA	5
DMITRUK	5
DOBERS	5
DOBRIANSKYI	5
DOBRIN	5
DOBROWOLSKA	5
DOBRZANSKI	5
DOBRZYNSKA	5
DOBUSZ	5
DOCTERMANN	5
DODDI	5
DOGHMANI	5
DOGO	5
DOHMANN	5
DOIL	5
DOL	5
DOLANG	5
DOLAYSU	5
DOLCEROCCA	5
DOLIAN	5
DOLJANCIC	5
DOLLERSCHELL	5
DOLMARK-DREJER	5
DOLNY	5
DOLYNNYI	5
DOLYNSKA	5
DOLZHYKOV	5
DOMANI	5
DOMBROVSKA	5
DOMBROVSKIS	5
DOMDEY	5
DOMOWICZ	5
DOMURCUK	5
DONA	5
DONAT	5
DONCZYK	5
DONEN	5
DONER	5
DONEVA	5
DONSBAK	5
DONSEL	5
DONZELLI	5
DOOLEWERT	5
DOORNBOS	5
DORFMAN	5
DORIGO	5
DORN-RASMUSSEN	5
DORNWIRTH	5
DOROBALOV	5
DOROKHOV	5
DOROSZ	5
DORUSSEN	5
DORVIN	5
DOS SANTOS SILVA	5
DOSHEVA	5
DOSHI	5
DOSI	5
DOSLJA	5
DOSUNMU	5
DOUGLASS	5
DOUNATO	5
DOUSKY	5
DOVE	5
DOVHAL	5
DOVHALIUK	5
DOVHANIUK	5
DOWDS	5
DOWEJKO	5
DOWRCH	5
DOXI	5
DOYCHINOV	5
DOYLE-OLSEN	5
DRAGAS	5
DRAGERSDAL	5
DRAGODAN	5
DRAGOLEA	5
DRAGOLJ	5
DRAGON	5
DRAGSDORFF	5
DRAHAN	5
DRAL	5
DRAZEK	5
DRAZEVIC	5
DREBIS	5
DREILING	5
DREISER	5
DRESHAJ	5
DREVES	5
DREVLAND	5
DREW-ESKESEN	5
DREWSEN-MEIER	5
DREYER-NIELSEN	5
DRIAN	5
DRILLING	5
DRINJAK	5
DRIST-JENSEN	5
DRLJE	5
DROBAKHA	5
DRONG	5
DRORI	5
DRUD-LUND	5
DRUGA	5
DRUKPA	5
DRUSÅ	5
DRUTA	5
DRUZ	5
DRUZIC	5
DRYHA	5
DRÜNKLER	5
DRZEWIECKI	5
DRÆBERG	5
DSILVA	5
DU PREEZ	5
DUB	5
DUBE	5
DUBERY	5
DUBIJ	5
DUBIK	5
DUBININA	5
DUBISZ	5
DUBOVA	5
DUBSKY	5
DUCHENE	5
DUCH-HENNINGS	5
DUCKFELDT	5
DUDARETS	5
DUDDY	5
DUDIAK	5
DUDKOWSKA	5
DUDLEY	5
DUDO	5
DUDYK	5
DUGHILA	5
DUGUÉ	5
DUGUEST	5
DUICU	5
DUIJM	5
DUISBERG	5
DUIT	5
DUKAJ	5
DUKHNO	5
DULA	5
DULACZ	5
DULENKO	5
DULHER	5
DULIANYTSKA	5
DULOWSKI	5
DUMFRIES	5
DUNGART	5
DUNHILL	5
DUNLOP	5
DUPOVAC	5
DURAJ	5
DURESTON	5
DURGUTI	5
DURHAM	5
DURHUUS-ANDERSEN	5
DURIE	5
DURMISHAJ	5
DUROUX	5
DURSTON	5
DUSART	5
DUSENIUS	5
DUSHKO	5
DUTTMAN	5
DUTTON	5
DUUN-CHRISTENSEN	5
DUVOY	5
DUYILE	5
DWORAK-LARSEN	5
DYB	5
DYBART	5
DYBDAL-WETTERSTEIN	5
DYBJERG	5
DYBOWSKI	5
DYEKJÆR-HANSEN	5
DYG-JESPERSEN	5
DYHR-RASMUSSEN	5
DYLONG	5
DYRBERG-JESSEN	5
DYREBORG-CARLSEN	5
DYREBORG-GUNSLEV	5
DYRHAGEN	5
DYRHAUGE-KLARGAARD	5
DYRHOLM-EBSEN	5
DYRHOLM-GAARDBO	5
DYRKJØB	5
DYRLEV	5
DYRLUND-PARBST	5
DYVIK	5
DZAFERBEGOVIC	5
DZAJIC	5
DZANKO	5
DZEHVEROVIC	5
DZENDZERA	5
DZHAMBAZOV	5
DZHEBIR	5
DZIADKOWIEC	5
DZIERZBA	5
DZIN	5
DZIOPA	5
DØHLIE	5
DÖRFLER	5
DÅBECK	5
E SILVA	5
EARNEST-DEYOUNG	5
EARNSHAW	5
EARP	5
EASWARALINGAM	5
EBBEKE	5
EBBESVIK	5
EBERHARD-JOHANSEN	5
EBESH	5
EBHARDT	5
EBIED	5
EBRAT	5
ECHKANTANA	5
ECHTERNACHT	5
ECKÈLL	5
EDEBALI	5
EDELHEIT	5
EDIAGBONYA	5
EDIN	5
EDIP	5
EDL	5
EDMONDSON	5
EDOBO	5
EDZEANI	5
EEDES	5
EEGEHAUGE	5
EEL	5
EELEYE	5
EFE	5
EFTEKHAR	5
EFTEMIE	5
EGDALEN	5
EGEA	5
EGEA FLORES	5
EGEHOLDT	5
EGEHUS	5
EGEKILDE	5
EGEKLINT	5
EGEKÆR	5
EGELUND-MÜLLER	5
EGELYKKE-MILANDT	5
EGEMARKE	5
EGENIUS	5
EGERING	5
EGESKOV-MADSEN	5
EGESKOV-MASASE	5
EGEVILLE	5
EGGERS-KAAS	5
EGGERT-BAUNBÆK	5
EGGERTSDÓTTIR	5
EGGERTSSON	5
EGMUTH	5
EGOROV	5
EGOROVA	5
EGTOFT	5
EHLERS-KOCK	5
EHLERT-BERG	5
EHLIMAN	5
EHM	5
EHRHART	5
EHRLICH	5
EIBAK	5
EIBBO	5
EIBERG-JENSEN	5
EIBESH	5
EICHENAUER	5
EICHENBERGER	5
EICH-ROMME	5
EICHSTEDT	5
EIDING	5
EIDNES	5
EIDSMO	5
EIEROFF	5
EIKELUND	5
EIKHOF	5
EIKREM	5
EILSÖE	5
EILSØE-JØRGENSEN	5
EIRHEIM	5
EIRIKSTOFT	5
EIROUT	5
EIRTEN	5
EISEMANN	5
EISENMANN	5
EISENSTEIN	5
EISER	5
EISHO	5
EIVINDSON	5
EKBOM	5
EKELUND-JØRGENSEN	5
EKENSTEEN	5
EKEROTH-PETERSEN	5
EKMANN-GADE	5
EKWAYDER	5
EL ABASSI	5
EL ALAOUI	5
EL ARJA	5
EL BACHIR	5
EL BOUABDELLATI	5
EL BOUMESHOULI	5
EL CHAER	5
EL CHAMI	5
EL CHEIKH ISSA	5
EL CHEIKH-YOUSSEF	5
EL CHENATI	5
EL CHIEKH KHALIL	5
EL DAFTARDAR	5
EL GHOUL	5
EL HADDADI	5
EL HAJ KHALIL	5
EL HAJ MOUSSA	5
EL HAJJ ALI	5
EL HAJJ HASSAN	5
EL HAJJI	5
EL HARCHAOUI	5
EL HARIRI	5
EL HASAN	5
EL HICHOU	5
EL JAMMAL	5
EL JEHAYEM	5
EL KALAI	5
EL KAYALI	5
EL KHABBABI	5
EL KHADIR	5
EL LABBAN	5
EL MAHSINI	5
EL MEKAWI	5
EL MESEINY	5
EL METALHA	5
EL MOUSSATI	5
EL MQEDDEM	5
EL MUGHRABI	5
EL NAGGAR	5
EL NAJI	5
EL OMAR	5
EL OUAZZANI	5
EL OUFI	5
EL RAMAHI	5
EL SALEH	5
EL SAMMAR	5
EL SOUKI	5
EL YAAKOUBI	5
EL YAHIAOUI	5
EL YOUNOSSI	5
EL ZAHR	5
ELADL	5
EL-AHMADI	5
ELAL	5
ELAMURUGAN	5
EL-AYOUBI	5
ELAYTARI	5
EL-BACHIR	5
ELBALI	5
ELBEKAI	5
ELBEN	5
EL-BEYROUTI	5
ELBINGER-PEDERSEN	5
ELBORG	5
ELBORNE	5
ELBRUS	5
EL-CHEIK KHALIL	5
EL-CHEIKH ISSA	5
EL-CHEIKH-ALI	5
EL-DABBAS	5
EL-DALI	5
EL-DAYA	5
EL-DHALEMI	5
ELEMARK	5
ELERAKY	5
ELESAD	5
EL-FOUT	5
ELFVENGREN	5
ELGAMAL	5
EL-GHALI	5
EL-GHAOCHE	5
ELHADI	5
ELHAROUZI	5
EL-HOUSSAIN	5
ELIS	5
ELJAK	5
EL-JAWHARI	5
ELJEAN	5
EL-JECHI	5
EL-JEHAYEM	5
EL-JICHI	5
EL-JUHAYEM	5
EL-KATAT	5
EL-KEDIM	5
ELKHATTOTI	5
ELKIN	5
ELKINS	5
ELKJÆR-HEE	5
ELKOTT	5
ELLEBY-KRØIER	5
ELLEHAVE-ANDERSEN	5
ELLEMAN	5
ELLEMARK	5
ELLENTON	5
ELLERTSEN	5
ELLERTSSON	5
ELLERVEE	5
ELLICE	5
ELLIDSHØJ	5
ELLINGTON	5
EL-MAANIKI	5
ELMAJDOUBI	5
ELMAKIES	5
EL-MANSOUR	5
ELMAZOVSKA	5
ELMEDYB	5
EL-MELHEM	5
EL-MEREKBI	5
ELMER-RASMUSSEN	5
ELMETOFTE	5
ELMHOLDT-SVENDSEN	5
ELMI HAGI	5
EL-MILHEM	5
ELMO	5
ELMQUIST-CLAUSEN	5
ELMSGÅRD	5
EL-NAJJAR	5
EL-NASSER	5
ELNEGAARD-KNUDSEN	5
ELNER	5
ELNONO	5
EL-NOUMEIRI	5
ELOOT	5
EL-SAEDI	5
EL-SALAHI	5
ELSALHI	5
EL-SAMARAY	5
ELSANI	5
EL-SHARIFI	5
EL-SHERBEINY	5
EL-SIBAI	5
ELSMORE-ANDERSEN	5
ELSVAAG	5
ELSVOLD	5
EL-TAHRA	5
ELTOFT	5
ELUL	5
ELVAMANN	5
ELVENSOL	5
ELVERDAM-MATTSSON	5
ELVERSKJOLD	5
ELVIG-JØRGENSEN	5
ELVSTRØM-VIETH	5
ELWERS	5
ELYAN	5
ELYASISARZELI	5
EL-ZEINAB	5
EL-ZINE	5
EMAN	5
EMANUELPILLAI	5
EMBALÓ	5
EMBØL	5
EMCHE	5
EMECEN	5
EMEFILE	5
EMERSON	5
EMI	5
EMIL	5
EMILIUSSEN-BROBERG	5
EMLIK	5
EMLUND	5
EMMERICH	5
EMMERVADT	5
EMOMO	5
EMONDS	5
EMONY	5
EMRANI	5
EMURLAH	5
ENASCUT	5
ENASOAE	5
ENCHILL	5
ENDERBY	5
ENEBAKK	5
ENEMARK-BROHOLM	5
ENEROTH-HANSEN	5
ENGELBO	5
ENGELBRECHT-GOLLANDER	5
ENGELDRUM	5
ENGELL-JENSEN	5
ENGELL-NØRREGÅRD	5
ENGELL-SØRENSEN	5
ENGELØ	5
ENGER-RASMUSSEN	5
ENGESET	5
ENGGAARD-RASMUSSEN	5
ENGLÉN	5
ENGLMAYER	5
ENGLUND-SØRENSEN	5
ENGOS	5
